Id,SalePrice
2735,133409.74975604695
2736,130498.57037880729
2737,113935.65639428893
2738,138220.2131916647
2739,161874.0709360095
2740,138546.99677319088
2741,140793.7495137344
2742,164701.07435237072
2743,152072.15779470315
2744,166864.03815944478
2745,144529.07137494368
2746,127392.98546237846
2747,154510.84840083343
2748,126088.06786267561
2749,132518.70653081173
2750,120883.38470567827
2751,131439.49000344533
2752,210945.25080483145
2753,138433.37884027173
2754,210945.27595158565
2755,137629.4023595654
2756,94211.85537156656
2757,73919.5604623816
2758,102816.53223291316
2759,150201.79558476855
2760,110937.02538600053
2761,141158.28326697394
2762,137853.85003203645
2763,195412.52810076965
2764,176224.12975071865
2765,304239.49034657906
2766,126077.03560000322
2767,85299.25631190365
2768,113101.72709111458
2769,122351.36593441598
2770,153022.0561115111
2771,117585.90505759502
2772,108253.52569170902
2773,164149.00956149894
2774,135028.73646400808
2775,111137.85426604826
2776,145369.5921420215
2777,165918.44271168156
2778,113925.44295657691
2779,115333.71589871602
2780,90962.25057213665
2781,103444.14991552093
2782,98788.08831247273
2783,91760.1911316981
2784,129169.12494125831
2785,145347.53333047515
2786,81181.95941637746
2787,131991.23523917122
2788,81314.93420865557
2789,175156.17664003413
2790,98096.9943503288
2791,117179.61190087147
2792,69130.00007263335
2793,137355.46811171758
2794,92767.39812727284
2795,118654.5017626989
2796,94966.60142198637
2797,213051.73094780708
2798,108146.71257149117
2799,119532.3366535773
2800,70938.7906818689
2801,110722.30330177465
2802,127287.74063275303
2803,163111.06121189776
2804,127761.63973082029
2805,105983.14672020014
2806,89762.47663815497
2807,163286.350032915
2808,155348.6269771603
2809,126600.55093535471
2810,124009.14528635405
2811,169181.24969832075
2812,169230.18457439457
2813,168639.9989238742
2814,155968.93775798153
2815,98439.37661191971
2816,230616.43949431364
2817,157410.42219414152
2818,138326.53234025295
2819,184293.1350929433
2820,130502.10181135149
2821,109124.48103149366
2822,204287.13370748964
2823,321579.12719696603
2824,177784.76916102873
2825,167820.32414212573
2826,139587.7074764049
2827,138563.5635204774
2828,214795.53461460624
2829,249121.8975631481
2830,221165.53788160297
2831,177092.40813442535
2832,233015.1667445799
2833,283122.49463758356
2834,215175.0649594138
2835,219327.6070713542
2836,196478.68459405415
2837,149847.95135571103
2838,142267.17304383052
2839,181113.80426233396
2840,202194.52846068697
2841,202412.97665502614
2842,229944.28564478297
2843,154137.169234094
2844,171266.28530894936
2845,124363.07041647013
2846,208838.5100598669
2847,200839.8854853919
2848,218527.7983829934
2849,199071.64264850452
2850,290918.9765106662
2851,225974.6341344096
2852,241623.5921780005
2853,230773.03060751682
2854,147558.84515843415
2855,206642.29740358988
2856,198540.93612513787
2857,192314.15553283476
2858,212504.24807866992
2859,109417.28430814951
2860,123772.66307530834
2861,122073.06995486782
2862,210635.36888343995
2863,126655.25645262882
2864,246480.89731200485
2865,145203.87777113204
2866,158085.63887401865
2867,108933.92600652375
2868,101552.6596871287
2869,96305.14795479919
2870,120692.36554213642
2871,78133.22777015033
2872,54789.569036549285
2873,93269.79717439225
2874,139439.32190602954
2875,112507.52473157538
2876,184076.48875582445
2877,137661.4322035301
2878,138901.32536801716
2879,126035.59057523106
2880,101323.70052957005
2881,122048.28979585767
2882,151170.0129812032
2883,178452.83909915952
2884,196737.4124990532
2885,168913.548732214
2886,215386.94374603347
2887,96938.96680927249
2888,151849.12300981724
2889,64946.49620003031
2890,89661.647673329
2891,137916.1802494587
2892,62760.28175994526
2893,88913.23964399418
2894,60022.88181396436
2895,299751.35583219986
2896,265921.4177787625
2897,211156.7403542759
2898,160458.66508381383
2899,219100.93381562387
2900,158354.7537837841
2901,212347.31993032777
2902,201106.4420127778
2903,332735.5677550726
2904,352060.7065195619
2905,82882.73489844736
2906,213218.38068503153
2907,117562.6524050954
2908,138432.3061712708
2909,162156.38125228818
2910,89796.1471658436
2911,89312.29907696442
2912,150987.91252800848
2913,86512.14512523843
2914,86243.8831838008
2915,94985.38485197866
2916,86376.9420854844
2917,155349.57145508323
2918,116325.97462253501
2919,240498.5183404874
